,pmid,old_category,new_category
7362,26177964,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category', '/gwas-category'}"
7363,27876817,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/snp-array-category', '/single-cell-dna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/rad-seq-category', '/metagenomics-category', '/rna-seq-category', '/small-rna-seq-category', '/gbs-category', '/metatranscriptomics-category', '/cage-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7364,28605458,whole-genome-resequencing,{'/gwas-category'}
7365,19249008,whole-genome-resequencing,{'/gwas-category'}
7366,22065754,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7367,12016058,whole-genome-resequencing,{'/membrane-protein-analysis-category'}
7368,27869826,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/rna-seq-category', '/acgh-and-snp-microarray-category'}"
7369,25160065,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7370,16169926,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7371,22549840,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category'}"
7372,16841067,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7373,21114842,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/cage-category', '/small-rna-seq-category', '/rad-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7374,27634948,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/de-novo-genome-sequencing-category'}"
7375,29184056,whole-genome-resequencing,{'/gwas-category'}
7376,25423016,whole-genome-resequencing,{'/gene-expression-analysis-category'}
7377,26727659,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/small-rna-seq-category'}"
7378,23768515,whole-genome-resequencing,{'/gwas-category'}
7379,11337480,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/small-rna-seq-category'}"
7380,23861572,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7381,17993673,whole-genome-resequencing,"{'/gene-expression-analysis-category', '/rad-seq-category', '/genome-annotation2-category'}"
7382,24633410,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7383,22796960,whole-genome-resequencing,{'/gwas-category'}
7384,18048322,whole-genome-resequencing,{'/gwas-category'}
7385,24076761,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gene-expression-analysis-category', '/whole-exome-sequencing-category', '/genome-annotation2-category'}"
7386,18256235,whole-genome-resequencing,{'/gwas-category'}
7387,28623888,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7388,18184432,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/protein-sequence-analysis-category', '/genome-annotation2-category'}"
7389,28390427,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7390,24803592,whole-genome-resequencing,{'/gwas-category'}
7391,29361152,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7392,15043217,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7393,29026651,whole-genome-resequencing,"{'/single-cell-dna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rad-seq-category', '/gbs-category', '/whole-genome-resequencing-category'}"
7394,24725768,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7395,23293001,whole-genome-resequencing,{'/gwas-category'}
7396,21194472,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/de-novo-genome-sequencing-category'}"
7397,24799436,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/small-rna-seq-category', '/rad-seq-category', '/cage-category', '/metatranscriptomics-category', '/gene-expression-analysis-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7398,9852764,whole-genome-resequencing,"{'/gene-expression-analysis-category', '/rad-seq-category', '/genome-annotation2-category'}"
7399,22556365,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/rad-seq-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7400,19304878,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7401,27903916,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7402,24443382,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/rad-seq-category', '/metagenomics-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7403,28714986,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category'}"
7404,28008336,whole-genome-resequencing,"{'/single-cell-dna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/rad-seq-category', '/gbs-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category'}"
7405,26075791,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/de-novo-genome-sequencing-category', '/genome-annotation2-category'}"
7406,20158892,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7407,22684628,whole-genome-resequencing,{'/gwas-category'}
7408,10802644,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category'}"
7409,28878256,whole-genome-resequencing,{'/gwas-category'}
7410,22745232,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/rna-seq-category'}"
7411,15114364,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7412,25260700,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/small-rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/3c-4c-5c-hi-c-chia-pet-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7413,20637081,whole-genome-resequencing,{'/gwas-category'}
7414,12890927,whole-genome-resequencing,{'/gwas-category'}
7415,11452024,whole-genome-resequencing,"{'/gene-expression-analysis-category', '/rad-seq-category', '/genome-annotation2-category'}"
7416,24034426,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/rad-seq-category', '/metagenomics-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7417,26680733,whole-genome-resequencing,{'/protein-sequence-analysis-category'}
7418,28449091,whole-genome-resequencing,{'/gwas-category'}
7419,28039163,whole-genome-resequencing,"{'/chip-seq-category', '/phylogenetics-and-phylogenomics-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rad-seq-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7420,26306458,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category'}"
7421,26510841,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7422,28302177,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7423,23233656,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/genome-annotation2-category'}"
7424,25075290,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/protein-sequence-analysis-category'}"
7425,20738864,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7426,27154272,whole-genome-resequencing,{'/qpcr-category'}
7427,23912058,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/metagenomics-category', '/rad-seq-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/3c-4c-5c-hi-c-chia-pet-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7428,14764557,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7429,24451234,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7430,27142976,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/small-rna-seq-category', '/rna-seq-category'}"
7431,24743184,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7432,21785424,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/de-novo-genome-sequencing-category'}"
7433,28335739,whole-genome-resequencing,"{'/whole-exome-sequencing-category', '/small-rna-seq-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/genome-annotation2-category'}"
7434,28158838,whole-genome-resequencing,"{'/gene-expression-analysis-category', '/whole-exome-sequencing-category', '/genome-annotation2-category'}"
7435,25748910,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/rad-seq-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7436,28506277,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category'}"
7437,23064751,whole-genome-resequencing,"{'/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/rad-seq-category', '/gbs-category', '/gwas-category', '/whole-genome-resequencing-category'}"
7438,26379229,whole-genome-resequencing,"{'/gene-expression-analysis-category', '/whole-exome-sequencing-category', '/genome-annotation2-category'}"
7439,12368254,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7440,27706155,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7441,15877278,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category'}"
7442,20037582,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category'}"
7443,26304545,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gene-expression-analysis-category', '/genome-annotation2-category'}"
7444,21620352,whole-genome-resequencing,{'/gwas-category'}
7445,28398459,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7446,23891470,whole-genome-resequencing,{'/gwas-category'}
7447,28968763,whole-genome-resequencing,{'/gwas-category'}
7448,21576219,whole-genome-resequencing,{'/gwas-category'}
7449,24980617,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/small-rna-seq-category'}"
7450,22689647,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/small-rna-seq-category'}"
7451,23700313,whole-genome-resequencing,"{'/bs-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/metatranscriptomics-category', '/gene-expression-analysis-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/genome-annotation2-category'}"
7452,21659319,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/metagenomics-category'}"
7453,19339519,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7454,19470175,whole-genome-resequencing,{'/membrane-protein-analysis-category'}
7455,26578556,whole-genome-resequencing,{'/gene-expression-analysis-category'}
7456,23990413,whole-genome-resequencing,{'/gwas-category'}
7457,25173419,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/rad-seq-category', '/cage-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7458,22996348,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category'}"
7459,21167468,whole-genome-resequencing,{'/gwas-category'}
7460,27137889,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7461,23320832,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7462,24533837,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category'}"
7463,26515822,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category'}"
7464,10827456,whole-genome-resequencing,"{'/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/drug-discovery-category', '/genome-annotation2-category', '/membrane-protein-analysis-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/synthetic-biology-category', '/ms-based-untargeted-proteomics-category', '/protein-structure-analysis-category', '/rna-seq-category', '/qpcr-category', '/metatranscriptomics-category', '/gene-expression-analysis-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/chip-seq-category', '/cage-category', '/rad-seq-category', '/ontology-generation-category', '/information-retrieval-category', '/protein-interaction-analysis-category', '/educational-resources-category', '/dna-modifications-analysis-category', '/bs-seq-category', '/small-rna-seq-category', '/metagenomics-category', '/3c-4c-5c-hi-c-chia-pet-category', '/gbs-category', '/protein-sequence-analysis-category', '/sanger-sequencing-category', '/ribo-seq-category', '/physicochemical-analysis-category'}"
7465,16845021,whole-genome-resequencing,"{'/phylogenetics-and-phylogenomics-category', '/protein-structure-analysis-category', '/metagenomics-category', '/non-coding-rna-analysis-category', '/protein-sequence-analysis-category', '/membrane-protein-analysis-category'}"
7466,25819670,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/rad-seq-category', '/metagenomics-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/3c-4c-5c-hi-c-chia-pet-category', '/gene-expression-analysis-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7467,25402007,whole-genome-resequencing,"{'/gene-expression-analysis-category', '/genome-annotation2-category'}"
7468,29162031,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7469,24695404,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/metagenomics-category', '/rad-seq-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/3c-4c-5c-hi-c-chia-pet-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7470,28039167,whole-genome-resequencing,{'/gwas-category'}
7471,28298431,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/single-cell-dna-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/rad-seq-category', '/metagenomics-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/population-genomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7472,22155946,whole-genome-resequencing,{'/gwas-category'}
7473,24357408,whole-genome-resequencing,"{'/dge-category', '/whole-genome-resequencing-category'}"
7474,12724300,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7475,12775843,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7476,26258291,whole-genome-resequencing,"{'/single-cell-dna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/rad-seq-category', '/gbs-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category'}"
7477,20031968,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/snp-array-category', '/acgh-and-snp-microarray-category'}"
7478,19620971,whole-genome-resequencing,"{'/chip-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rad-seq-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/gene-expression-analysis-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category', '/genome-annotation2-category'}"
7479,27311963,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7480,16642434,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category'}"
7481,28598576,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/merip-seq-category', '/small-rna-seq-category', '/rna-seq-category', '/whole-exome-sequencing-category', '/metagenomics-category', '/cage-category', '/3c-4c-5c-hi-c-chia-pet-category', '/gbs-category', '/metatranscriptomics-category', '/gene-expression-analysis-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7482,25573918,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7483,16642009,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7484,25697820,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/rad-seq-category', '/small-rna-seq-category', '/amplicon-sequencing-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7485,21685053,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/small-rna-seq-category'}"
7486,22914218,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7487,26414678,whole-genome-resequencing,{'/gwas-category'}
7488,14512356,whole-genome-resequencing,"{'/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/drug-discovery-category', '/genome-annotation2-category', '/membrane-protein-analysis-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/synthetic-biology-category', '/ms-based-untargeted-proteomics-category', '/protein-structure-analysis-category', '/rna-seq-category', '/qpcr-category', '/metatranscriptomics-category', '/gene-expression-analysis-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/chip-seq-category', '/cage-category', '/rad-seq-category', '/ontology-generation-category', '/information-retrieval-category', '/protein-interaction-analysis-category', '/educational-resources-category', '/dna-modifications-analysis-category', '/bs-seq-category', '/small-rna-seq-category', '/metagenomics-category', '/3c-4c-5c-hi-c-chia-pet-category', '/gbs-category', '/protein-sequence-analysis-category', '/sanger-sequencing-category', '/ribo-seq-category', '/physicochemical-analysis-category'}"
7489,27121965,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category'}"
7490,24763993,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gene-expression-analysis-category', '/whole-exome-sequencing-category', '/genome-annotation2-category'}"
7491,25357237,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/rad-seq-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7492,19654119,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/cage-category', '/small-rna-seq-category', '/3c-4c-5c-hi-c-chia-pet-category', '/gbs-category', '/metatranscriptomics-category', '/amplicon-sequencing-category', '/rad-seq-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7493,28105966,whole-genome-resequencing,{'/gwas-category'}
7494,14642759,whole-genome-resequencing,{'/protein-sequence-analysis-category'}
7495,16825284,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7496,24905468,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/gbs-category', '/gwas-category'}"
7497,19477989,whole-genome-resequencing,{'/gwas-category'}
7498,21321017,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category'}"
7499,21653547,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7500,26621530,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7501,25143290,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/cage-category', '/small-rna-seq-category', '/3c-4c-5c-hi-c-chia-pet-category', '/gbs-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7502,22743226,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7503,24990607,whole-genome-resequencing,{'/gwas-category'}
7504,22435069,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7505,25943547,whole-genome-resequencing,"{'/protein-sequence-analysis-category', '/rad-seq-category', '/protein-structure-analysis-category', '/genome-annotation2-category'}"
7506,20837533,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/snp-array-category', '/acgh-and-snp-microarray-category'}"
7507,20519202,whole-genome-resequencing,{'/qpcr-category'}
7508,26454280,whole-genome-resequencing,"{'/gene-expression-analysis-category', '/genome-annotation2-category'}"
7509,26868358,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/cage-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7510,20616382,whole-genome-resequencing,{'/gwas-category'}
7511,24089029,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category'}"
7512,20497995,whole-genome-resequencing,{'/protein-sequence-analysis-category'}
7513,29401456,whole-genome-resequencing,{'/gwas-category'}
7514,28942963,whole-genome-resequencing,{'/gwas-category'}
7515,22302569,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7516,17537812,whole-genome-resequencing,{'/qpcr-category'}
7517,23663786,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category', '/de-novo-genome-sequencing-category'}"
7518,25621458,whole-genome-resequencing,"{'/whole-genome-resequencing-category', '/whole-exome-sequencing-category'}"
7519,27633831,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/de-novo-genome-sequencing-category', '/genome-annotation2-category'}"
7520,21926179,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7521,12824367,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7522,20529910,whole-genome-resequencing,{'/gwas-category'}
7523,27153703,whole-genome-resequencing,"{'/whole-exome-sequencing-category', '/rna-seq-category', '/small-rna-seq-category', '/whole-genome-resequencing-category', '/genome-annotation2-category'}"
7524,17823132,whole-genome-resequencing,{'/rad-seq-category'}
7525,26301843,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7526,23734710,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/rad-seq-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7527,15583426,whole-genome-resequencing,{'/gwas-category'}
7528,27307639,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rad-seq-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
7529,19417063,whole-genome-resequencing,{'/gwas-category'}
7530,25710373,whole-genome-resequencing,{'/whole-genome-resequencing-category'}
7531,15980472,whole-genome-resequencing,{'/protein-sequence-analysis-category'}
7532,22377270,whole-genome-resequencing,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/bs-seq-category', '/whole-exome-sequencing-category', '/rna-seq-category', '/metagenomics-category', '/cage-category', '/small-rna-seq-category', '/3c-4c-5c-hi-c-chia-pet-category', '/gbs-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
